order_id,order_date,ship_date,ship_mode,customer_name,segment,region,state,product_name,category,sub_category,sales,quantity,discount,profit,year,month,profit_margin,discount_category,,,,,,,,,,
US-2015-163783,12/27/2015,1/1/2016,Standard Class,Daniel Raglin,Home Office,West,Rhode Island,Sterilite Show Offs Storage Containers,Office Supplies,Storage,12.67,3.00,0.20,-3.17,2015,Dec,-25.02%,Low Discount,,,,,,,,,,
US-2017-131849,6/6/2017,6/10/2017,Standard Class,Gary Hansen,Home Office,West,Texas,Sterilite Show Offs Storage Containers,Office Supplies,Storage,26.40,5.00,0.00,0.00,2017,Jun,0.00%,No Discount,,,,,,,,,,
CA-2014-133424,3/30/2014,4/4/2014,Standard Class,Dorris liebe,Corporate,West,Washington,Sterilite Show Offs Storage Containers,Office Supplies,Storage,15.84,3.00,0.00,0.00,2014,Mar,0.00%,No Discount,,,,,,,,,,
CA-2017-142342,7/17/2017,7/19/2017,Second Class,Anthony Johnson,Corporate,West,Washington,Sterilite Show Offs Storage Containers,Office Supplies,Storage,10.56,2.00,0.00,0.00,2017,Jul,0.00%,No Discount,,,,,,,,,,
CA-2016-104311,5/2/2016,5/6/2016,Standard Class,Adam Shillingsburg,Consumer,West,Virginia,Sterilite Show Offs Storage Containers,Office Supplies,Storage,12.67,3.00,0.20,-3.17,2016,May,-25.02%,Low Discount,,,,,,,,,,
US-2017-107272,11/5/2017,11/12/2017,Standard Class,Troy Staebel,Consumer,West,Pennsylvania,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,243.99,7.00,0.20,30.50,2017,Nov,12.50%,Low Discount,,,,,,,,,,
CA-2014-164973,11/4/2014,11/9/2014,Standard Class,Nathan Mautz,Home Office,West,New York,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,43.57,1.00,0.00,13.07,2014,Nov,30.00%,No Discount,,,,,,,,,,
CA-2017-118640,7/20/2017,7/26/2017,Standard Class,Carlos Soltero,Consumer,West,Washington,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,69.71,2.00,0.20,8.71,2017,Jul,12.49%,Low Discount,,,,,,,,,,
CA-2015-166135,10/1/2015,10/6/2015,Standard Class,Shaun Chance,Corporate,West,Pennsylvania,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,139.42,4.00,0.20,17.43,2015,Oct,12.50%,Low Discount,,,,,,,,,,
CA-2017-141929,9/4/2017,9/8/2017,Standard Class,Ralph Arnett,Consumer,West,Texas,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,217.85,5.00,0.00,65.36,2017,Sep,30.00%,No Discount,,,,,,,,,,
CA-2017-138149,6/29/2017,6/30/2017,First Class,William Brown,Consumer,West,Texas,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,130.71,3.00,0.00,39.21,2017,Jun,30.00%,No Discount,,,,,,,,,,
US-2017-148831,10/13/2017,10/15/2017,First Class,Alan Hwang,Consumer,West,Washington,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,348.56,8.00,0.00,104.57,2017,Oct,30.00%,No Discount,,,,,,,,,,
CA-2016-115756,9/5/2016,9/7/2016,Second Class,Pete Kriz,Consumer,West,Wisconsin,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,70.95,3.00,0.00,20.58,2016,Sep,29.01%,No Discount,,,,,,,,,,
CA-2016-149979,9/23/2016,9/28/2016,Second Class,Russell Applegate,Consumer,West,Texas,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,118.25,5.00,0.00,34.29,2016,Sep,29.00%,No Discount,,,,,,,,,,
US-2015-126977,9/17/2015,9/23/2015,Standard Class,Peter Fuller,Consumer,West,Texas,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,94.60,4.00,0.00,27.43,2015,Sep,29.00%,No Discount,,,,,,,,,,
CA-2015-138954,11/15/2015,11/17/2015,First Class,Maya Herman,Corporate,West,Washington,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,70.95,3.00,0.00,20.58,2015,Nov,29.01%,No Discount,,,,,,,,,,
CA-2014-117464,7/22/2014,7/24/2014,Second Class,Naresj Patel,Consumer,West,Virginia,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,236.50,10.00,0.00,68.59,2014,Jul,29.00%,No Discount,,,,,,,,,,
CA-2017-122798,12/28/2017,1/1/2018,Standard Class,Susan Vittorini,Consumer,West,Texas,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,118.25,5.00,0.00,34.29,2017,Dec,29.00%,No Discount,,,,,,,,,,
CA-2015-102036,9/21/2015,9/27/2015,Standard Class,Chad Sievert,Consumer,West,Washington,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,199.74,6.00,0.00,47.94,2015,Sep,24.00%,No Discount,,,,,,,,,,
CA-2014-152345,12/29/2014,1/3/2015,Second Class,Shui Tom,Consumer,West,Texas,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,33.29,1.00,0.00,7.99,2014,Dec,24.00%,No Discount,,,,,,,,,,
CA-2017-132647,2/17/2017,2/23/2017,Standard Class,Gary Hansen,Home Office,West,Texas,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,166.45,5.00,0.00,39.95,2017,Feb,24.00%,No Discount,,,,,,,,,,
CA-2017-100825,9/9/2017,9/14/2017,Standard Class,Keith Dawkins,Corporate,West,Virginia,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,99.87,3.00,0.00,23.97,2017,Sep,24.00%,No Discount,,,,,,,,,,
CA-2014-167927,1/20/2014,1/26/2014,Standard Class,Xylona Preis,Consumer,West,Texas,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,66.58,2.00,0.00,15.98,2014,Jan,24.00%,No Discount,,,,,,,,,,
CA-2016-101161,10/13/2016,10/20/2016,Standard Class,Bart Watters,Corporate,West,Wisconsin,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,99.87,3.00,0.00,23.97,2016,Oct,24.00%,No Discount,,,,,,,,,,
US-2017-107888,11/16/2017,11/19/2017,First Class,Chris Cortes,Consumer,West,Washington,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,33.29,1.00,0.00,7.99,2017,Nov,24.00%,No Discount,,,,,,,,,,
US-2017-143175,8/3/2017,8/6/2017,Second Class,George Ashbrook,Consumer,West,Texas,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,99.87,3.00,0.00,23.97,2017,Aug,24.00%,No Discount,,,,,,,,,,
CA-2017-105543,11/24/2017,11/24/2017,Same Day,Brooke Gillingham,Corporate,West,Ohio,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,33.29,1.00,0.00,7.99,2017,Nov,24.00%,No Discount,,,,,,,,,,
US-2014-164644,7/22/2014,7/24/2014,Second Class,John Lucas,Consumer,West,Washington,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,26.63,1.00,0.20,1.33,2014,Jul,4.99%,Low Discount,,,,,,,,,,
CA-2017-163979,12/28/2017,1/2/2018,Second Class,Kristen Hastings,Corporate,West,Virginia,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,725.84,4.00,0.00,210.49,2017,Dec,29.00%,No Discount,,,,,,,,,,
US-2016-143819,3/1/2016,3/5/2016,Standard Class,Karen Daniels,Consumer,West,Virginia,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,362.92,2.00,0.00,105.25,2016,Mar,29.00%,No Discount,,,,,,,,,,
CA-2015-104626,9/1/2015,9/8/2015,Standard Class,Daniel Raglin,Home Office,West,Rhode Island,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,1088.76,6.00,0.00,315.74,2015,Sep,29.00%,No Discount,,,,,,,,,,
CA-2017-152912,11/9/2017,11/12/2017,Second Class,Brian Moss,Corporate,West,Wisconsin,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,1633.14,9.00,0.00,473.61,2017,Nov,29.00%,No Discount,,,,,,,,,,
CA-2017-152912,11/9/2017,11/12/2017,Second Class,Brian Moss,Corporate,West,Wisconsin,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,544.38,3.00,0.00,157.87,2017,Nov,29.00%,No Discount,,,,,,,,,,
CA-2017-148404,10/7/2017,10/11/2017,Standard Class,Dean percer,Home Office,West,Washington,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,580.67,4.00,0.20,65.33,2017,Oct,11.25%,Low Discount,,,,,,,,,,
CA-2015-157322,7/2/2015,7/6/2015,Standard Class,Rob Haberlin,Consumer,South,Virginia,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,435.50,3.00,0.20,48.99,2015,Jul,11.25%,Low Discount,,,,,,,,,,
CA-2017-130309,12/17/2017,12/21/2017,Standard Class,Giulietta Baptist,Consumer,South,Virginia,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,544.38,3.00,0.00,157.87,2017,Dec,29.00%,No Discount,,,,,,,,,,
CA-2017-108539,3/21/2017,3/23/2017,Second Class,Steven Cartwright,Consumer,West,Washington,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,725.84,4.00,0.00,210.49,2017,Mar,29.00%,No Discount,,,,,,,,,,
CA-2014-115889,11/2/2014,11/6/2014,Standard Class,Shahid Hopkins,Consumer,West,Virginia,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,362.92,2.00,0.00,105.25,2014,Nov,29.00%,No Discount,,,,,,,,,,
CA-2015-123939,8/24/2015,8/26/2015,Second Class,Maurice Satty,Consumer,West,Texas,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,435.50,3.00,0.20,48.99,2015,Aug,11.25%,Low Discount,,,,,,,,,,
CA-2017-146269,10/6/2017,10/6/2017,Same Day,Mark Hamilton,Consumer,West,Pennsylvania,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,290.34,2.00,0.20,32.66,2017,Oct,11.25%,Low Discount,,,,,,,,,,
CA-2014-125612,8/3/2014,8/8/2014,Standard Class,Berenike Kampe,Consumer,West,New York,Staple magnet,Office Supplies,Storage,21.36,2.00,0.00,5.77,2014,Aug,27.01%,No Discount,,,,,,,,,,
CA-2014-114510,3/14/2014,3/19/2014,Standard Class,Jason Fortune-,Consumer,West,Washington,Staple magnet,Office Supplies,Storage,21.36,2.00,0.00,5.77,2014,Mar,27.01%,No Discount,,,,,,,,,,
US-2017-149006,12/6/2017,12/8/2017,Second Class,Brad Norvell,Corporate,West,Pennsylvania,Staple magnet,Office Supplies,Storage,10.68,1.00,0.00,2.88,2017,Dec,26.97%,No Discount,,,,,,,,,,
CA-2017-139619,9/19/2017,9/23/2017,Standard Class,Erin Smith,Corporate,West,Rhode Island,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,Storage,95.62,2.00,0.20,9.56,2017,Sep,10.00%,Low Discount,,,,,,,,,,
CA-2017-148929,9/7/2017,9/11/2017,Standard Class,Stefania Perrino,Corporate,West,Texas,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,Storage,478.08,8.00,0.00,133.86,2017,Sep,28.00%,No Discount,,,,,,,,,,
CA-2017-129910,3/30/2017,4/3/2017,Standard Class,Maria Etezadi,Home Office,West,Virginia,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,Storage,59.76,1.00,0.00,16.73,2017,Mar,28.00%,No Discount,,,,,,,,,,
CA-2015-111948,11/11/2015,11/11/2015,Same Day,Andrew Gjertsen,Corporate,West,Washington,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Office Supplies,Storage,418.32,7.00,0.00,117.13,2015,Nov,28.00%,No Discount,,,,,,,,,,
CA-2016-127369,6/6/2016,6/7/2016,First Class,Dave Brooks,Consumer,West,Washington,Letter Size Cart,Office Supplies,Storage,714.30,5.00,0.00,207.15,2016,Jun,29.00%,No Discount,,,,,,,,,,
US-2014-167738,12/24/2014,12/29/2014,Standard Class,Julie Creighton,Corporate,West,North Carolina,Letter Size Cart,Office Supplies,Storage,142.86,1.00,0.00,41.43,2014,Dec,29.00%,No Discount,,,,,,,,,,
CA-2017-138380,12/21/2017,12/25/2017,Standard Class,Yana Sorensen,Corporate,West,Washington,Letter Size Cart,Office Supplies,Storage,1000.02,7.00,0.00,290.01,2017,Dec,29.00%,No Discount,,,,,,,,,,
CA-2017-128755,5/4/2017,5/8/2017,Standard Class,Mike Kennedy,Consumer,West,Virginia,Letter Size Cart,Office Supplies,Storage,571.44,4.00,0.00,165.72,2017,May,29.00%,No Discount,,,,,,,,,,
CA-2014-143903,7/20/2014,7/24/2014,Standard Class,Katherine Murray,Home Office,West,Virginia,Letter Size Cart,Office Supplies,Storage,342.86,3.00,0.20,38.57,2014,Jul,11.25%,Low Discount,,,,,,,,,,
CA-2015-158659,11/10/2015,11/14/2015,Second Class,Steve Chapman,Corporate,South,Wisconsin,Letter Size Cart,Office Supplies,Storage,714.30,5.00,0.00,207.15,2015,Nov,29.00%,No Discount,,,,,,,,,,
CA-2017-119809,8/18/2017,8/25/2017,Standard Class,Yana Sorensen,Corporate,West,Washington,Letter Size Cart,Office Supplies,Storage,1000.02,7.00,0.00,290.01,2017,Aug,29.00%,No Discount,,,,,,,,,,
US-2017-112347,12/2/2017,12/6/2017,Standard Class,Bill Stewart,Corporate,West,Ohio,Letter Size Cart,Office Supplies,Storage,114.29,1.00,0.20,12.86,2017,Dec,11.25%,Low Discount,,,,,,,,,,
CA-2016-139885,12/4/2016,12/8/2016,Standard Class,Ellis Ballard,Corporate,West,Washington,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,212.88,6.00,0.00,0.00,2016,Dec,0.00%,No Discount,,,,,,,,,,
CA-2017-154137,11/11/2017,11/17/2017,Standard Class,Meg Tillman,Consumer,West,Texas,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,35.48,1.00,0.00,0.00,2017,Nov,0.00%,No Discount,,,,,,,,,,
CA-2015-130792,4/28/2015,5/5/2015,Standard Class,Russell Applegate,Consumer,West,Texas,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,23.83,3.00,0.20,2.68,2015,Apr,11.25%,Low Discount,,,,,,,,,,
CA-2017-148264,12/8/2017,12/9/2017,First Class,Luke Foster,Consumer,West,Texas,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,29.79,3.00,0.00,8.64,2017,Dec,29.00%,No Discount,,,,,,,,,,
CA-2014-117765,9/7/2014,9/13/2014,Standard Class,Rick Bensley,Home Office,West,Washington,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,19.86,2.00,0.00,5.76,2014,Sep,29.00%,No Discount,,,,,,,,,,
CA-2016-113845,11/20/2016,11/25/2016,Standard Class,Frank Atkinson,Corporate,West,Texas,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,39.72,5.00,0.20,4.47,2016,Nov,11.25%,Low Discount,,,,,,,,,,
CA-2016-159695,4/5/2016,4/10/2016,Second Class,Gary Mitchum,Home Office,East,Texas,Eldon Portable Mobile Manager,Office Supplies,Storage,158.37,7.00,0.20,13.86,2016,Apr,8.75%,Low Discount,,,,,,,,,,
US-2017-132444,11/18/2017,11/21/2017,First Class,Christina DeMoss,Consumer,West,Washington,Eldon Portable Mobile Manager,Office Supplies,Storage,169.68,6.00,0.00,45.81,2017,Nov,27.00%,No Discount,,,,,,,,,,
CA-2015-160472,7/20/2015,7/25/2015,Second Class,Ralph Kennedy,Consumer,East,Pennsylvania,Eldon Portable Mobile Manager,Office Supplies,Storage,141.40,5.00,0.00,38.18,2015,Jul,27.00%,No Discount,,,,,,,,,,
CA-2017-103380,11/21/2017,11/25/2017,Standard Class,Barry Franz,Home Office,West,Texas,Eldon Portable Mobile Manager,Office Supplies,Storage,56.56,2.00,0.00,15.27,2017,Nov,27.00%,No Discount,,,,,,,,,,
CA-2014-101931,10/28/2014,10/31/2014,First Class,Todd Sumrall,Corporate,West,New York,Eldon Portable Mobile Manager,Office Supplies,Storage,141.40,5.00,0.00,38.18,2014,Oct,27.00%,No Discount,,,,,,,,,,
CA-2014-160738,5/5/2014,5/10/2014,Standard Class,Katharine Harms,Corporate,West,Oregon,Eldon Portable Mobile Manager,Office Supplies,Storage,45.25,2.00,0.20,3.96,2014,May,8.75%,Low Discount,,,,,,,,,,
CA-2016-109925,11/6/2016,11/10/2016,Second Class,Irene Maddox,Consumer,West,Wisconsin,Eldon Portable Mobile Manager,Office Supplies,Storage,84.84,3.00,0.00,22.91,2016,Nov,27.00%,No Discount,,,,,,,,,,
CA-2017-161102,7/31/2017,8/3/2017,First Class,Erin Creighton,Consumer,West,Oklahoma,Eldon Portable Mobile Manager,Office Supplies,Storage,56.56,2.00,0.00,15.27,2017,Jul,27.00%,No Discount,,,,,,,,,,
CA-2016-162236,11/4/2016,11/6/2016,Second Class,Elpida Rittenbach,Corporate,West,North Carolina,Eldon Portable Mobile Manager,Office Supplies,Storage,45.25,2.00,0.20,3.96,2016,Nov,8.75%,Low Discount,,,,,,,,,,
CA-2014-166191,12/5/2014,12/9/2014,Second Class,David Kendrick,Corporate,East,New York,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,24.82,2.00,0.20,1.86,2014,Dec,7.49%,Low Discount,,,,,,,,,,
CA-2017-140949,3/17/2017,3/22/2017,Second Class,Denny Blanton,Consumer,South,New York,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,46.53,3.00,0.00,12.10,2017,Mar,26.00%,No Discount,,,,,,,,,,
CA-2014-151001,4/5/2014,4/7/2014,First Class,John Grady,Corporate,West,Utah,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,49.63,4.00,0.20,3.72,2014,Apr,7.50%,Low Discount,,,,,,,,,,
CA-2016-101336,11/13/2016,11/18/2016,Standard Class,Cyma Kinney,Corporate,West,Virginia,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,77.55,5.00,0.00,20.16,2016,Nov,26.00%,No Discount,,,,,,,,,,
CA-2016-113096,9/2/2016,9/4/2016,First Class,Sam Zeldin,Home Office,West,Washington,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,46.53,3.00,0.00,12.10,2016,Sep,26.00%,No Discount,,,,,,,,,,
US-2017-161935,7/14/2017,7/18/2017,Standard Class,John Lee,Consumer,West,Pennsylvania,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,62.04,5.00,0.20,4.65,2017,Jul,7.50%,Low Discount,,,,,,,,,,
CA-2016-123050,4/4/2016,4/8/2016,Second Class,Becky Castell,Home Office,West,Texas,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,31.02,2.00,0.00,8.07,2016,Apr,26.02%,No Discount,,,,,,,,,,
CA-2016-136812,11/18/2016,11/23/2016,Standard Class,Arthur Wiediger,Home Office,West,Texas,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,1117.92,4.00,0.00,55.90,2016,Nov,5.00%,No Discount,,,,,,,,,,
CA-2014-119151,11/25/2014,11/29/2014,Second Class,Mike Pelletier,Home Office,West,Wisconsin,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,1117.92,4.00,0.00,55.90,2014,Nov,5.00%,No Discount,,,,,,,,,,
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,Edward Hooks,Corporate,West,Washington,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,1117.92,4.00,0.00,55.90,2016,Dec,5.00%,No Discount,,,,,,,,,,
CA-2015-165162,5/14/2015,5/21/2015,Standard Class,Hunter Glantz,Consumer,West,Texas,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,1117.92,4.00,0.00,55.90,2015,May,5.00%,No Discount,,,,,,,,,,
CA-2015-137064,2/6/2015,2/13/2015,Standard Class,Trudy Schmidt,Consumer,West,Wisconsin,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,670.75,3.00,0.20,-125.77,2015,Feb,-18.75%,Low Discount,,,,,,,,,,
CA-2014-108147,6/8/2014,6/13/2014,Standard Class,Rick Duston,Consumer,West,Washington,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,1676.88,6.00,0.00,83.84,2014,Jun,5.00%,No Discount,,,,,,,,,,
CA-2016-101343,7/17/2016,7/22/2016,Standard Class,Ruben Ausman,Corporate,West,New Mexico,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage,77.88,2.00,0.00,3.89,2016,Jul,4.99%,No Discount,,,,,,,,,,
US-2016-134908,6/5/2016,6/9/2016,Standard Class,Joni Sundaresam,Home Office,East,Wisconsin,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage,124.61,4.00,0.20,-23.36,2016,Jun,-18.75%,Low Discount,,,,,,,,,,
CA-2015-152527,10/17/2015,10/17/2015,Same Day,Charlotte Melton,Consumer,West,Pennsylvania,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage,77.88,2.00,0.00,3.89,2015,Oct,4.99%,No Discount,,,,,,,,,,
CA-2014-138450,10/18/2014,10/22/2014,Standard Class,Edward Hooks,Corporate,West,Washington,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage,186.91,6.00,0.20,-35.05,2014,Oct,-18.75%,Low Discount,,,,,,,,,,
US-2016-152373,9/5/2016,9/11/2016,Standard Class,Pete Takahito,Consumer,South,Texas,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage,93.46,3.00,0.20,-17.52,2016,Sep,-18.75%,Low Discount,,,,,,,,,,
CA-2014-100916,10/21/2014,10/26/2014,Standard Class,Frank Hawley,Corporate,West,Virginia,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage,194.70,5.00,0.00,9.74,2014,Oct,5.00%,No Discount,,,,,,,,,,
CA-2016-132997,11/7/2016,11/9/2016,First Class,Luke Weiss,Consumer,West,New York,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage,116.82,3.00,0.00,5.84,2016,Nov,5.00%,No Discount,,,,,,,,,,
CA-2016-117919,8/27/2016,8/29/2016,Second Class,Todd Boyes,Corporate,South,Texas,Portfile Personal File Boxes,Office Supplies,Storage,14.16,1.00,0.20,1.06,2016,Aug,7.49%,Low Discount,,,,,,,,,,
CA-2015-114503,11/13/2015,11/17/2015,Standard Class,Allen Armold,Consumer,West,Tennessee,Portfile Personal File Boxes,Office Supplies,Storage,84.96,6.00,0.20,6.37,2015,Nov,7.50%,Low Discount,,,,,,,,,,
CA-2015-164882,10/31/2015,10/31/2015,Same Day,Sandra Glassco,Consumer,West,Washington,Mobile Personal File Cube,Office Supplies,Storage,46.84,2.00,0.00,12.65,2015,Oct,27.01%,No Discount,,,,,,,,,,
US-2017-106131,1/14/2017,1/16/2017,First Class,Tracy Poddar,Corporate,West,Texas,Mobile Personal File Cube,Office Supplies,Storage,168.62,9.00,0.20,14.75,2017,Jan,8.75%,Low Discount,,,,,,,,,,
CA-2015-142454,8/15/2015,8/19/2015,Standard Class,Richard Eichhorn,Consumer,West,Wisconsin,Mobile Personal File Cube,Office Supplies,Storage,70.26,3.00,0.00,18.97,2015,Aug,27.00%,No Discount,,,,,,,,,,
CA-2016-140382,6/23/2016,6/25/2016,Second Class,Ruben Dartt,Consumer,West,Washington,Mobile Personal File Cube,Office Supplies,Storage,93.68,4.00,0.00,25.29,2016,Jun,27.00%,No Discount,,,,,,,,,,
CA-2015-164084,9/7/2015,9/12/2015,Standard Class,Andy Gerbode,Corporate,South,Virginia,Mobile Personal File Cube,Office Supplies,Storage,70.26,3.00,0.00,18.97,2015,Sep,27.00%,No Discount,,,,,,,,,,
US-2016-114013,3/13/2016,3/15/2016,Second Class,Stewart Carmichael,Corporate,West,Texas,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,126.08,2.00,0.20,-28.37,2016,Mar,-22.50%,Low Discount,,,,,,,,,,
CA-2015-132465,9/11/2015,9/15/2015,Second Class,Don Miller,Corporate,South,Texas,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,78.80,1.00,0.00,1.58,2015,Sep,2.01%,No Discount,,,,,,,,,,
CA-2014-132010,10/13/2014,10/15/2014,First Class,Michelle Arnett,Home Office,West,Wyoming,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,315.20,4.00,0.00,6.30,2014,Oct,2.00%,No Discount,,,,,,,,,,
US-2017-119662,11/13/2017,11/16/2017,First Class,Christopher Schild,Home Office,West,Washington,Safco Industrial Wire Shelving,Office Supplies,Storage,230.38,3.00,0.20,-48.95,2017,Nov,-21.25%,Low Discount,,,,,,,,,,
